CustomerID,SavingsID,AvgBalance
CID-869120,SID-73150,43390
CID-100825,SID-336865,37892
CID-818213,SID-78251,15385
CID-851543,SID-333571,34110
CID-469510,SID-688526,54532
CID-440256,SID-205378,39310
CID-729811,SID-541501,34586
CID-23494,SID-550358,45045
CID-604905,SID-499577,50332
CID-153111,SID-737534,4056
CID-462630,SID-891210,30664
CID-863503,SID-832457,29920
CID-720790,SID-242513,56095
CID-407954,SID-89271,87315
CID-83849,SID-393855,24213
CID-646594,SID-240793,18370
CID-195121,SID-110711,34750
CID-771256,SID-72492,40052
CID-425022,SID-879930,63999
CID-873850,SID-511089,40405
CID-561619,SID-77946,24502
CID-129615,SID-613064,5378
CID-743917,SID-374447,7940
CID-728045,SID-498453,66169
CID-894379,SID-369266,4800
CID-819068,SID-217986,68057
CID-461841,SID-308239,39788
CID-743294,SID-29445,13678
CID-537529,SID-420003,77576
CID-747415,SID-112861,84099
CID-565499,SID-207114,14803
CID-508745,SID-459687,23588
CID-199884,SID-199671,3004
CID-140240,SID-398043,74996
CID-801500,SID-312318,59706
CID-853465,SID-471256,94087
CID-856424,SID-435690,27145
CID-136938,SID-16897,72102
CID-816699,SID-675161,97041
CID-81664,SID-553375,30821
CID-652393,SID-480282,91229
CID-832787,SID-302714,95202
CID-241586,SID-482598,26600
CID-508222,SID-815579,46726
CID-497466,SID-715215,9828
CID-736659,SID-746163,46054
CID-458104,SID-497823,70227
CID-706362,SID-829294,82092
CID-497979,SID-752915,36090
CID-324721,SID-37023,32910
CID-432101,SID-388115,89443
CID-667521,SID-593330,30636
CID-869519,SID-608466,61324
CID-298640,SID-15077,43401
CID-16872,SID-115096,69698
CID-33376,SID-171468,78963
CID-27811,SID-509873,28765
CID-196180,SID-111334,16779
CID-847106,SID-728791,53190
CID-779395,SID-456133,1700
CID-396176,SID-827191,1633
CID-258416,SID-153546,73813
CID-250785,SID-169298,41561
CID-698652,SID-148362,39108
CID-595165,SID-71973,89425
CID-340562,SID-388964,1827
CID-67625,SID-890314,53274
CID-558037,SID-444671,91285
CID-745615,SID-405404,92789
CID-579954,SID-204648,77561
CID-425350,SID-44683,78160
CID-400510,SID-199428,2618
CID-304020,SID-341646,25527
CID-465545,SID-827613,6183
CID-667164,SID-199944,37217
CID-158558,SID-542525,3495
CID-860539,SID-691695,89741
CID-571813,SID-60568,3391
CID-123023,SID-697511,83823
CID-521059,SID-417472,73847
CID-448148,SID-496065,37374
CID-876473,SID-287715,84774
CID-452944,SID-16017,51740
CID-154567,SID-420355,15834
CID-598702,SID-347326,41590
CID-568575,SID-651698,8638
CID-157173,SID-627746,23750
CID-357525,SID-291535,67767
CID-33878,SID-121109,59039
CID-184525,SID-716470,65157
CID-359664,SID-505140,3446
CID-434502,SID-6519,87168
CID-730357,SID-580078,35522
CID-469224,SID-210584,50664
CID-17281,SID-795150,8426
CID-628209,SID-270911,61612
CID-546395,SID-867952,86144
CID-330948,SID-804478,96625
CID-725424,SID-879472,54075
CID-217690,SID-266111,75464
CID-526537,SID-414422,46742
CID-411215,SID-709766,61171
CID-404381,SID-6513,58402
CID-269220,SID-861197,15879
CID-254955,SID-748322,7766
CID-653606,SID-313684,81042
CID-854091,SID-89646,50109
CID-106878,SID-201190,20168
CID-665701,SID-376259,39284
CID-431721,SID-124108,14569
CID-443494,SID-868646,76740
CID-69695,SID-798097,63082
CID-191696,SID-214388,36474
CID-458660,SID-598493,44459
CID-781979,SID-144613,46193
CID-329196,SID-243686,91697
CID-116588,SID-323716,12806
CID-647911,SID-444,42167
CID-617043,SID-354437,2129
CID-500855,SID-375733,80310
CID-25147,SID-174174,22179
CID-735305,SID-895098,4081
CID-829470,SID-286257,48233
CID-98311,SID-292507,6101
CID-92989,SID-780692,28941
CID-399403,SID-803586,76998
CID-761021,SID-471884,75589
CID-899327,SID-631545,61694
CID-794112,SID-811425,17882
CID-120663,SID-613205,31656
CID-326008,SID-627732,90003
CID-351844,SID-125144,93168
CID-706983,SID-273659,53998
CID-229036,SID-427184,39087
CID-320546,SID-434363,89946
CID-474598,SID-582235,88615
CID-174477,SID-811314,33611
CID-794094,SID-210628,91091
CID-780122,SID-532376,96884
CID-423744,SID-173069,45431
CID-622812,SID-588314,14174
CID-290399,SID-413582,50746
CID-267822,SID-735496,13533
CID-111615,SID-207976,70568
CID-60745,SID-199639,25993
CID-292758,SID-149590,17776
CID-52001,SID-750657,84073
CID-71601,SID-605165,26221
CID-453583,SID-877288,62253
CID-457011,SID-686830,20401
CID-348214,SID-16432,93406
CID-463745,SID-891914,4839
CID-473229,SID-56777,95276
CID-735988,SID-193207,19820
CID-890121,SID-100297,13214
CID-558427,SID-558891,58081
CID-228829,SID-824501,80410
CID-202651,SID-325363,48964
CID-23173,SID-768530,95015
CID-697388,SID-273329,90015
CID-366930,SID-620385,1270
CID-261883,SID-837527,85002
CID-73741,SID-415547,57550
CID-173429,SID-404468,90651
CID-358867,SID-131321,94425
CID-333217,SID-748207,78811
CID-454540,SID-466276,3388
CID-720016,SID-721164,22224
CID-526530,SID-276362,68113
CID-15242,SID-631807,8479
CID-299735,SID-61187,26384
CID-250458,SID-236233,78445
CID-854818,SID-797276,21042
CID-135651,SID-89252,5031
CID-884258,SID-254137,77136
CID-190517,SID-31209,87321
CID-59011,SID-496111,43055
CID-127243,SID-745138,15514
CID-190607,SID-65939,3864
CID-738994,SID-368085,75949
CID-667972,SID-164938,33088
CID-674031,SID-269331,14317
CID-497982,SID-605221,14114
CID-370019,SID-53134,68009
CID-265670,SID-541426,3453
CID-681705,SID-853070,9172
CID-655191,SID-884985,6079
CID-268238,SID-160463,12850
CID-224645,SID-355662,23277
CID-825912,SID-297393,66908
CID-282596,SID-319285,90128
CID-742391,SID-854692,11506
CID-830169,SID-811269,57155
CID-31764,SID-303534,19947
CID-335465,SID-155809,87741
CID-390214,SID-670541,89657
CID-561351,SID-467735,38585
CID-861165,SID-342449,93843
CID-373388,SID-263810,50242
CID-621285,SID-210139,61137
CID-364430,SID-99417,15911
CID-492698,SID-630870,5412
CID-851325,SID-66048,85879
CID-514507,SID-348570,38068
CID-656272,SID-698035,84579
CID-365738,SID-8675,82569
CID-744323,SID-562474,5725
CID-839412,SID-309642,94912
CID-581864,SID-786478,43
CID-827597,SID-663986,73247
CID-455190,SID-853179,13116
CID-717927,SID-682881,2461
CID-203425,SID-881729,23086
CID-40433,SID-298539,22680
CID-785034,SID-447559,85609
CID-162574,SID-339637,3172
CID-868578,SID-748594,27687
CID-117079,SID-101154,87806
CID-846413,SID-140695,58409
CID-144023,SID-755611,61498
CID-861499,SID-172968,28403
CID-425859,SID-410045,82607
CID-663905,SID-714721,79227
CID-101169,SID-182810,26749
CID-277348,SID-467712,85110
CID-384132,SID-856678,4725
CID-60788,SID-844115,42871
CID-824971,SID-663995,33248
CID-256405,SID-146361,50311
CID-579350,SID-94367,50236
CID-719342,SID-617211,2925
CID-771471,SID-825809,15287
CID-27853,SID-102642,44732
CID-57408,SID-643987,98916
CID-449653,SID-559242,39093
CID-341590,SID-661204,59326
CID-163019,SID-864978,54112
CID-457690,SID-99240,3060
CID-264981,SID-443791,98936
CID-790652,SID-844651,9094
CID-426466,SID-700365,27942
CID-665884,SID-557379,54664
CID-457814,SID-31217,80253
CID-114839,SID-193918,29354
CID-784550,SID-376349,92436
CID-566730,SID-898855,82902
CID-487080,SID-134815,29641
CID-89978,SID-494783,21211
CID-58691,SID-112392,64468
CID-42718,SID-538317,4045
CID-694483,SID-193726,66884
CID-277767,SID-205306,61841
CID-156350,SID-14427,59244
CID-753381,SID-891106,29723
CID-714349,SID-197285,19741
CID-29781,SID-117634,69200
CID-859192,SID-159539,1302
CID-425187,SID-46547,60318
CID-623364,SID-751139,10378
CID-460347,SID-347359,2331
CID-744771,SID-74987,61369
CID-571591,SID-105736,24461
CID-657337,SID-412441,81338
CID-432952,SID-328836,28758
CID-230112,SID-159274,87546
CID-822413,SID-41113,82071
CID-51681,SID-556673,40527
CID-222072,SID-789497,59436
CID-109003,SID-329350,84093
CID-438719,SID-327771,92662
CID-733848,SID-643053,81062
CID-280669,SID-128619,31606
CID-663660,SID-848593,2312
CID-226928,SID-235849,56493
CID-91914,SID-296411,43038
CID-707946,SID-667997,33195
CID-141628,SID-66996,28331
CID-818806,SID-634231,72174
CID-21244,SID-379105,12936
CID-26132,SID-849170,49850
CID-458575,SID-86592,29115
CID-168305,SID-175586,51657
CID-273447,SID-583905,28852
CID-303324,SID-178869,52344
CID-363128,SID-892336,99432
CID-523963,SID-97523,45182
CID-121658,SID-223292,13851
CID-328059,SID-373920,56796
CID-536760,SID-858997,72606
CID-719504,SID-48649,87690
CID-781424,SID-210298,42192
CID-642215,SID-496094,19200
CID-847468,SID-482707,53625
CID-226012,SID-531853,16407
CID-728885,SID-565454,87356
CID-656902,SID-735056,91681
CID-74575,SID-642939,27916
CID-827532,SID-295288,45771
CID-503073,SID-281005,74374
CID-85067,SID-240335,52919
CID-49441,SID-23913,77402
CID-678357,SID-868591,60110
CID-18850,SID-734208,40260
CID-300293,SID-274255,50204
CID-862011,SID-850052,3006
CID-411777,SID-709746,204
CID-623932,SID-683045,28503
CID-455060,SID-143894,58508
CID-657470,SID-456709,15608
CID-423929,SID-558703,42081
CID-537521,SID-464746,3597
CID-685777,SID-73573,98999
CID-392243,SID-797249,21233
CID-191768,SID-327710,67455
CID-413393,SID-836703,78635
CID-117706,SID-632952,9963
CID-865278,SID-774562,16380
CID-514675,SID-59176,43212
CID-481544,SID-558107,67450
CID-855129,SID-424631,53759
CID-681776,SID-576920,83305
CID-215552,SID-165334,58155
CID-87132,SID-78209,87622
CID-880764,SID-417928,29056
CID-12591,SID-701376,78814
CID-12790,SID-781580,74438
CID-610590,SID-898253,49831
CID-577950,SID-276236,2375
CID-167253,SID-147437,32278
CID-601719,SID-409395,72096
CID-810067,SID-84816,60159
CID-823497,SID-579465,74247
CID-479237,SID-518262,21722
CID-259728,SID-869427,17402
CID-349972,SID-810571,76202
CID-28037,SID-472360,34804
CID-578675,SID-753657,93976
CID-871868,SID-554769,87507
CID-521740,SID-498157,97553
CID-637355,SID-289931,13324
CID-117389,SID-844899,58552
CID-591100,SID-871404,60833
CID-571524,SID-390747,79920
CID-304301,SID-41657,38105
CID-306798,SID-371310,47633
CID-524141,SID-83946,21357
CID-554953,SID-793423,34343
CID-83693,SID-252251,36800
CID-796938,SID-50504,94568
CID-501519,SID-44259,4240
CID-97046,SID-327595,18490
CID-614736,SID-255890,54577
CID-891743,SID-445250,3914
CID-413280,SID-853632,31038
CID-23702,SID-295500,43120
CID-890683,SID-27140,32535
CID-785685,SID-856404,61063
CID-225074,SID-226654,32817
CID-831481,SID-394551,24575
CID-244461,SID-122414,52777
CID-566401,SID-461289,31723
CID-185661,SID-855513,27998
CID-285435,SID-491402,45512
CID-310111,SID-96329,79025
CID-197813,SID-347136,18717
CID-706727,SID-634953,36310
CID-42815,SID-79068,18623
CID-749574,SID-31737,79458
CID-888126,SID-531829,79143
CID-642536,SID-358179,13070
CID-266645,SID-466219,26704
CID-795777,SID-277874,39571
CID-414274,SID-79916,38894
CID-54890,SID-79899,44677
CID-230025,SID-199526,85429
CID-430233,SID-193315,85652
CID-508193,SID-804954,43691
CID-181034,SID-608776,70495
CID-323351,SID-111335,31898
CID-886989,SID-63877,88287
CID-499311,SID-415369,62055
CID-614840,SID-338929,43582
CID-862405,SID-389916,76600
CID-396570,SID-59886,97641
CID-650071,SID-19081,70665
CID-48183,SID-178050,45286
CID-544328,SID-211819,68257
CID-322034,SID-207818,35161
CID-825954,SID-527779,3361
CID-290216,SID-827575,59998
CID-236260,SID-286208,75116
CID-653069,SID-781900,67441
CID-519691,SID-24621,4953
CID-105660,SID-545069,8514
CID-890710,SID-415292,48491
CID-245179,SID-14381,96469
CID-83088,SID-644519,26564
CID-720614,SID-134888,85592
CID-487045,SID-750934,64005
CID-346233,SID-252686,34043
CID-715781,SID-825576,48789
CID-787553,SID-796136,24917
CID-150213,SID-813656,17838
CID-689670,SID-643864,78162
CID-707222,SID-77336,14779
CID-785857,SID-609982,42452
CID-454587,SID-731491,87452
CID-247732,SID-500235,26330
CID-51626,SID-52044,25698
CID-234580,SID-326159,56321
CID-43613,SID-381509,15175
CID-695074,SID-197125,56909
CID-258155,SID-743624,15835
CID-619497,SID-236862,68143
CID-33965,SID-511985,33979
CID-422373,SID-428453,29793
CID-718603,SID-367302,4833
CID-240220,SID-810493,50481
CID-526912,SID-586317,13739
CID-690128,SID-615079,10513
CID-339775,SID-101428,94597
CID-574860,SID-448660,24868
CID-390940,SID-444460,27032
CID-656567,SID-295933,29708
CID-446215,SID-127386,90960
CID-888580,SID-45739,51272
CID-126882,SID-80639,987
CID-855773,SID-40115,34523
CID-733909,SID-838958,47847
CID-84376,SID-552656,95003
CID-38154,SID-362454,85166
CID-305635,SID-368359,11072
CID-409206,SID-233939,91136
CID-472820,SID-39468,33115
CID-493211,SID-560504,29775
CID-605878,SID-873345,24197
CID-318706,SID-194246,53604
CID-159470,SID-564670,12352
CID-258786,SID-290522,9946
CID-634851,SID-99309,79122
CID-455881,SID-777972,59985
CID-368176,SID-14416,71673
CID-756852,SID-801953,90571
CID-230700,SID-446962,27977
CID-194716,SID-518187,14630
CID-713878,SID-229709,76974
CID-174342,SID-526910,24795
CID-123233,SID-292939,48752
CID-710942,SID-9949,54773
CID-300181,SID-721761,99481
CID-21755,SID-565850,93044
CID-443211,SID-516326,88076
CID-780214,SID-257263,33722
CID-393677,SID-897058,27244
CID-672561,SID-898467,82474
CID-789985,SID-663214,51555
CID-819311,SID-163335,64432
CID-867104,SID-524285,39367
CID-55437,SID-860990,26526
CID-796414,SID-716014,70088
CID-306361,SID-50905,57585
CID-804800,SID-329236,48221
CID-100992,SID-645649,97070
CID-438548,SID-548861,31615
CID-741247,SID-840548,67872
CID-147068,SID-808145,12551
CID-192160,SID-899742,13232
CID-806038,SID-269344,36024
CID-886797,SID-269686,24969
CID-51666,SID-140781,27397
CID-390316,SID-349807,87719
CID-349794,SID-850354,27211
CID-622759,SID-467021,63975
CID-582133,SID-596266,63228
CID-819078,SID-665392,45892
CID-375456,SID-616757,91500
CID-647673,SID-318784,58456
CID-161454,SID-10659,40496
CID-104516,SID-876608,68393
CID-584090,SID-308272,92095
CID-420935,SID-632568,24235
CID-517374,SID-849563,1930
CID-266328,SID-798877,39039
CID-666908,SID-632451,22694
CID-489309,SID-534160,44142
CID-264495,SID-481481,64349
CID-468099,SID-310677,16635
CID-627921,SID-240674,38488
CID-581897,SID-702217,96899
CID-30806,SID-65099,1698
CID-699580,SID-140271,10250
CID-12651,SID-249255,67696
CID-26105,SID-347057,70632
CID-254618,SID-810461,65814
CID-284219,SID-20471,8618
CID-776981,SID-33955,49249
CID-613702,SID-77720,85162
CID-629812,SID-463545,94541
CID-802636,SID-360503,17401
CID-306432,SID-852762,51518
CID-531386,SID-707470,19645
CID-681389,SID-235344,59498
CID-562139,SID-821211,63779
CID-855034,SID-359957,93295
CID-423165,SID-366226,11783
CID-197654,SID-685725,24982
CID-146205,SID-625497,52215
CID-217081,SID-761253,12329
CID-24288,SID-803605,4134
CID-735937,SID-559071,61774
CID-241845,SID-812344,17090
CID-271006,SID-152678,62725
CID-744438,SID-771393,65829
CID-415313,SID-277239,28548
CID-603536,SID-156710,24007
CID-734335,SID-647818,41281
CID-224925,SID-79402,81680
CID-759543,SID-157346,67149
CID-721016,SID-129142,30182
CID-881034,SID-177872,8949
CID-426404,SID-477180,57264
CID-106577,SID-420720,67522
CID-69752,SID-66837,92360
CID-673671,SID-231763,2211
CID-407805,SID-717062,50089
CID-426839,SID-387954,3926
CID-682621,SID-560911,51107
CID-423346,SID-26856,40910
CID-488986,SID-212875,44751
CID-605548,SID-161359,88237
CID-515224,SID-885200,6915
CID-330372,SID-700773,95508
CID-861393,SID-431000,54494
CID-193760,SID-90606,34025
CID-11596,SID-236012,33710
CID-609230,SID-183135,12006
CID-635181,SID-65527,94784
CID-870894,SID-443157,51412
CID-728169,SID-306035,84336
CID-250768,SID-694711,38150
CID-123191,SID-442376,27679
CID-665712,SID-739950,66834
CID-104420,SID-28272,88114
CID-89398,SID-731622,16593
CID-321168,SID-107652,65167
CID-389194,SID-282820,57416
CID-458491,SID-265831,17466
CID-270260,SID-465241,15664
CID-599331,SID-408962,28530
CID-37836,SID-615579,55036
CID-838865,SID-684462,15763
CID-696297,SID-225457,60466
CID-342776,SID-495030,10180
CID-279087,SID-426132,70525
CID-106144,SID-718093,70367
CID-851115,SID-255102,23273
CID-51647,SID-43977,24167
CID-818777,SID-227388,27927
CID-57718,SID-416872,63053
CID-286449,SID-880114,15920
CID-330684,SID-742883,21908
CID-630613,SID-362962,80467
CID-449520,SID-553,49112
CID-783071,SID-470272,38376
CID-247816,SID-224794,66600
CID-688243,SID-679769,73251
CID-230613,SID-821676,67115
CID-344082,SID-375643,77523
CID-281217,SID-798744,41425
CID-149406,SID-357269,12792
CID-625914,SID-251728,56562
CID-845146,SID-445123,4157
CID-784823,SID-143071,12746
CID-327526,SID-247678,15827
CID-248900,SID-610652,35655
CID-124863,SID-55392,1327
CID-500356,SID-402513,49737
CID-292508,SID-469302,82484
CID-522555,SID-856802,57843
CID-188030,SID-834618,6217
CID-409200,SID-252549,56218
CID-64568,SID-752248,67297
CID-519330,SID-193379,80166
CID-122858,SID-616388,12017
CID-885439,SID-761008,55304
CID-641180,SID-374914,41500
CID-183214,SID-769802,65903
CID-196596,SID-823668,26680
CID-534072,SID-22114,41913
CID-789949,SID-779108,16053
CID-818921,SID-863859,59592
CID-842036,SID-553562,23250
CID-558122,SID-249841,78158
CID-89134,SID-213197,46142
CID-490833,SID-780453,19014
CID-569153,SID-293497,85382
CID-803176,SID-374398,97074
CID-151599,SID-146571,70041
CID-609906,SID-449031,62007
CID-110375,SID-403469,10935
CID-258560,SID-152595,29633
CID-122895,SID-219771,11834
CID-767181,SID-72455,39847
CID-174481,SID-245064,62065
CID-143171,SID-245406,5682
CID-607887,SID-365873,86643
CID-723332,SID-378689,56821
CID-874479,SID-244495,78962
CID-563004,SID-498103,37198
CID-878342,SID-157630,96080
CID-866641,SID-54353,44434
CID-489384,SID-601887,29553
CID-157983,SID-722924,1883
CID-331416,SID-38945,68134
CID-288134,SID-681656,73701
CID-686899,SID-322042,15431
CID-458594,SID-665962,98914
CID-722620,SID-621948,37210
CID-335560,SID-810418,2790
CID-457659,SID-254153,87785
CID-617482,SID-621260,47884
CID-735133,SID-11480,17161
CID-510737,SID-216981,71221
CID-147337,SID-819025,7032
CID-704286,SID-103373,78242
CID-704774,SID-740742,57499
CID-559725,SID-650576,64385
CID-53281,SID-114239,89841
CID-836710,SID-95812,49595
CID-44547,SID-397777,26941
CID-457327,SID-723212,74926
CID-679210,SID-53236,42837
CID-30263,SID-208362,76532
CID-253003,SID-172963,30779
CID-668087,SID-249021,14539
CID-189152,SID-833865,60645
CID-805470,SID-10121,54448
CID-532482,SID-337685,87496
CID-82446,SID-64429,98465
CID-840468,SID-403193,60743
